Perturbation,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,PNSA1,PPSA1,DPSA1,FNSA1,FPSA1,WNSA1,WPSA1,RNCG,RPCG,RNCS,RPCS,TASA,TPSA,RASA,RPSA,HybRatio,FCSP3,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,nRot,RotRatio,SLogP,SMR,TopoPSA,GGI1,GGI2,Vabc,MW,AMW,WPath,WPol,Zagreb1
39>38,0.0,0.0,-6.0,-6.0,-11.0,-6.0,0.0,0.0,1.0,-300.734003056421,-12.0,-7.0,-6.0,0.0,0.0,-6.0,-6.0,-9.0,-3.0,-176.04234370449757,-39.14365449327744,136.89868921122013,-0.08625252061629446,0.0862525206162944,-257.7111857536014,-151.31409282866838,0.02121099955343561,0.0118624180020232,7.028523874189972,-11.810550840379847,-270.20524377170966,55.0192455739345,-0.09290315145993677,0.09290315145993644,0.06363636363636366,0.04242424242424242,-0.0370370370370372,-3.0,0.03703703703703698,-6.0,-0.07407407407407407,0.0,0.005291005291005291,-6.477201935968289,-0.08623580393096109,-1.1531784826405334,0.003269884474649515,-88.99000000000001,-0.01428571428571429,1.0,0.0,-13.923965000000003,-3.8760350000000017,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.013043478260869573,-1.8075000000000008,-26.685999999999993,12.889999999999993,-1.5,-1.333333333333334,-78.90930017831431,-75.03605116000011,0.42588442624160905,-756.0,-16.0,-36.0
39>33,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.6237172338302344,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-39.15726289920144,13.994566166635423,53.151829065836864,-0.026211758499919247,0.02621175849991919,-53.22860087986959,0.6178794209509988,-0.008600263327858848,-0.00536149891780241,19.456791380575652,5.959705478128598,-34.57697592333216,9.414279190766067,-0.011750758308950449,0.01175075830895031,0.006493506493506496,0.004329004329004321,0.01851851851851838,0.5,0.01851851851851849,0.0,0.0,0.0,0.0,-0.3441897227318087,-0.012747767508585528,-0.08274086026658711,-0.0030644763061698777,0.009999999999990905,0.011111111111111072,1.0,0.0,-1.2367929999999987,0.13679299999999728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6050000000000002,-2.2049999999999983,12.889999999999993,0.0,0.0,-6.299224626137516,0.9952489680000554,0.20381766611405538,0.0,0.0,0.0
33>39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.6237172338302344,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,39.15726289920144,-13.994566166635423,-53.151829065836864,0.026211758499919247,-0.02621175849991919,53.22860087986959,-0.6178794209509988,0.008600263327858848,0.00536149891780241,-19.456791380575652,-5.959705478128598,34.57697592333216,-9.414279190766067,0.011750758308950449,-0.01175075830895031,-0.006493506493506496,-0.004329004329004321,-0.01851851851851838,-0.5,-0.01851851851851849,0.0,0.0,0.0,0.0,0.3441897227318087,0.012747767508585528,0.08274086026658711,0.0030644763061698777,-0.009999999999990905,-0.011111111111111072,-1.0,0.0,1.2367929999999987,-0.13679299999999728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050000000000002,2.2049999999999983,-12.889999999999993,0.0,0.0,6.299224626137516,-0.9952489680000554,-0.20381766611405538,0.0,0.0,0.0
39>11,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.6237172338301207,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-63.16152339778455,37.4053557224953,100.56687912027985,-0.049205321100757315,0.04920532110075715,-78.28498704566243,24.448708983864435,-0.005938043392347714,-0.0037095873070036034,-10.642296718670252,4.077935897888636,-52.1384296926949,26.38226201740555,-0.02825779579479326,0.02825779579479304,0.006493506493506496,0.004329004329004321,0.01851851851851838,0.5,0.01851851851851849,0.0,0.0,0.0,0.0,-0.311175950211215,-0.01152503519300796,-0.08072791517206568,-0.0029899227841505838,0.009999999999990905,0.011111111111111072,1.0,0.0,-1.2367929999999987,0.13679299999999728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6050000000000002,-2.2049999999999983,12.889999999999993,0.0,0.0,-6.299224626137516,0.9952489679999985,0.2038176661140536,0.0,0.0,0.0
11>39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.6237172338301207,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,63.16152339778455,-37.4053557224953,-100.56687912027985,0.049205321100757315,-0.04920532110075715,78.28498704566243,-24.448708983864435,0.005938043392347714,0.0037095873070036034,10.642296718670252,-4.077935897888636,52.1384296926949,-26.38226201740555,0.02825779579479326,-0.02825779579479304,-0.006493506493506496,-0.004329004329004321,-0.01851851851851838,-0.5,-0.01851851851851849,0.0,0.0,0.0,0.0,0.311175950211215,0.01152503519300796,0.08072791517206568,0.0029899227841505838,-0.009999999999990905,-0.011111111111111072,-1.0,0.0,1.2367929999999987,-0.13679299999999728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050000000000002,2.2049999999999983,-12.889999999999993,0.0,0.0,6.299224626137516,-0.9952489679999985,-0.2038176661140536,0.0,0.0,0.0
33>08,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.1904635061698627,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-42.496168712044664,14.514280970095456,57.01044968214012,-0.029646937029428,0.029646937029427778,-55.82480867172552,-1.1932537487425634,-0.008099852640010063,-0.005256967645032973,16.401389765471293,6.278505417171289,-38.36038268171535,10.378494939766114,-0.013668292188321884,0.013668292188321746,0.007142857142857145,0.004761904761904773,0.0185185185185186,0.5,0.01851851851851849,0.0,0.0,0.0,0.0,-0.33378590165797206,-0.012362440802147101,-0.0795405538027758,-0.002945946437139857,0.009999999999990905,0.011616161616161635,1.0,0.0,-1.2367929999999987,0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6050000000000002,-2.2049999999999983,12.890000000000015,0.0,0.0,-6.299224626137516,0.9952489679999985,0.21308210548287398,0.0,0.0,0.0
08>33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.1904635061698627,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,42.496168712044664,-14.514280970095456,-57.01044968214012,0.029646937029428,-0.029646937029427778,55.82480867172552,1.1932537487425634,0.008099852640010063,0.005256967645032973,-16.401389765471293,-6.278505417171289,38.36038268171535,-10.378494939766114,0.013668292188321884,-0.013668292188321746,-0.007142857142857145,-0.004761904761904773,-0.0185185185185186,-0.5,-0.01851851851851849,0.0,0.0,0.0,0.0,0.33378590165797206,0.012362440802147101,0.0795405538027758,0.002945946437139857,-0.009999999999990905,-0.011616161616161635,-1.0,0.0,1.2367929999999987,-0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050000000000002,2.2049999999999983,-12.890000000000015,0.0,0.0,6.299224626137516,-0.9952489679999985,-0.21308210548287398,0.0,0.0,0.0
11>06,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.1904635061698627,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-22.671365331528136,-8.447663982776021,14.223701348752115,-0.009246606620798736,0.009246606620798903,-36.543552300310125,-26.732431564958688,-0.010513262540740281,-0.006834405001264809,27.789743737124297,8.06809896685101,-55.789424957896586,24.67039564359237,-0.028884126867116278,0.028884126867116333,0.007142857142857145,0.004761904761904773,0.0185185185185186,0.5,0.01851851851851849,0.0,0.0,0.0,0.0,-0.3007480475375175,-0.011138816575463673,-0.07729768110164947,-0.00286287707783886,0.009999999999990905,0.011616161616161635,1.0,0.0,-1.2367929999999987,0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6049999999999998,-2.2050000000000125,12.890000000000015,0.0,0.0,-6.2992246261376295,0.9952489679999985,0.21308210548287398,0.0,0.0,0.0
06>11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.1904635061698627,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.671365331528136,8.447663982776021,-14.223701348752115,0.009246606620798736,-0.009246606620798903,36.543552300310125,26.732431564958688,0.010513262540740281,0.006834405001264809,-27.789743737124297,-8.06809896685101,55.789424957896586,-24.67039564359237,0.028884126867116278,-0.028884126867116333,-0.007142857142857145,-0.004761904761904773,-0.0185185185185186,-0.5,-0.01851851851851849,0.0,0.0,0.0,0.0,0.3007480475375175,0.011138816575463673,0.07729768110164947,0.00286287707783886,-0.009999999999990905,-0.011616161616161635,-1.0,0.0,1.2367929999999987,-0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049999999999998,2.2050000000000125,-12.890000000000015,0.0,0.0,6.2992246261376295,-0.9952489679999985,-0.21308210548287398,0.0,0.0,0.0
33>06,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.190463506169749,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-46.675625830111244,14.963125573083857,61.6387514031951,-0.032240169221636805,0.03224016922163686,-61.59993846610297,-2.9016020020452515,-0.007851042605229147,-0.005182493390466003,-2.3093443621216068,6.18632938661105,-73.35087872725933,41.63837847023186,-0.04539116435295909,0.04539116435295906,0.007142857142857145,0.004761904761904773,0.0185185185185186,0.5,0.01851851851851849,0.0,0.0,0.0,0.0,-0.2677342750169238,-0.009916084259886104,-0.07528473600712804,-0.0027883235558195663,0.009999999999990905,0.011616161616161635,1.0,0.0,-1.2367929999999987,0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6049999999999998,-2.2050000000000125,12.890000000000015,0.0,0.0,-6.2992246261376295,0.9952489679999417,0.2130821054828722,0.0,0.0,0.0
06>33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.190463506169749,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,46.675625830111244,-14.963125573083857,-61.6387514031951,0.032240169221636805,-0.03224016922163686,61.59993846610297,2.9016020020452515,0.007851042605229147,0.005182493390466003,2.3093443621216068,-6.18632938661105,73.35087872725933,-41.63837847023186,0.04539116435295909,-0.04539116435295906,-0.007142857142857145,-0.004761904761904773,-0.0185185185185186,-0.5,-0.01851851851851849,0.0,0.0,0.0,0.0,0.2677342750169238,0.009916084259886104,0.07528473600712804,0.0027883235558195663,-0.009999999999990905,-0.011616161616161635,-1.0,0.0,1.2367929999999987,-0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049999999999998,2.2050000000000125,-12.890000000000015,0.0,0.0,6.2992246261376295,-0.9952489679999417,-0.2130821054828722,0.0,0.0,0.0
11>08,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.1904635061699764,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-18.491908213461556,-8.896508585764423,9.595399627697134,-0.006653374428589931,0.00665337442858982,-30.768422505932676,-25.024083311656,-0.010762072575521198,-0.006908879255831779,46.5004778647172,8.16027499741125,-20.798928912352608,-6.589487886873371,0.002838745297520928,-0.0028387452975209837,0.007142857142857145,0.004761904761904773,0.0185185185185186,0.5,0.01851851851851849,0.0,0.0,0.0,0.0,-0.36679967417856574,-0.01358517311772467,-0.08155349889729724,-0.003020499959159151,0.009999999999990905,0.011616161616161635,1.0,0.0,-1.2367929999999987,0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6050000000000002,-2.2049999999999983,12.890000000000015,0.0,0.0,-6.299224626137516,0.9952489680000554,0.21308210548287576,0.0,0.0,0.0
08>11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.1904635061699764,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.491908213461556,8.896508585764423,-9.595399627697134,0.006653374428589931,-0.00665337442858982,30.768422505932676,25.024083311656,0.010762072575521198,0.006908879255831779,-46.5004778647172,-8.16027499741125,20.798928912352608,6.589487886873371,-0.002838745297520928,0.0028387452975209837,-0.007142857142857145,-0.004761904761904773,-0.0185185185185186,-0.5,-0.01851851851851849,0.0,0.0,0.0,0.0,0.36679967417856574,0.01358517311772467,0.08155349889729724,0.003020499959159151,-0.009999999999990905,-0.011616161616161635,-1.0,0.0,1.2367929999999987,-0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050000000000002,2.2049999999999983,-12.890000000000015,0.0,0.0,6.299224626137516,-0.9952489680000554,-0.21308210548287576,0.0,0.0,0.0
